ProductID,ProductName,Category,UnitCost,RetailPrice,ReorderPoint,SafetyStock
1726,Clopidogrel 75mg,Analgesics,75.7,129.93,67,129
1727,Insulin Glargine,Vitamins,108.53,193.93,81,64
1728,Vitamin K2,Antiseptics,339.5,436.2,12,81
1729,Dettol Antiseptic,Diabetes,7.12,11.02,57,58
1730,Clopidogrel 75mg,Vitamins,109.02,223.76,80,136
1731,Povidone Iodine,Antibiotics,75.98,136.21,84,107
1732,Ramipril 5mg,Vitamins,23.56,50.85,31,143
1733,Nitrofurantoin 100mg,Vitamins,170.34,353.55,71,142
1734,Paracetamol 650mg,Antibiotics,26.8,58.1,52,144
1735,Vitamin C 500mg,Analgesics,26.83,54.13,57,139
1736,Vitamin B12,Cardiac,113.55,224.05,30,126
1737,Multivitamin,Antibiotics,141.83,256.91,38,128
1738,Vitamin K2,Analgesics,204.3,325.32,73,113
1739,Clopidogrel 75mg,Antibiotics,59.46,156.71,87,148
1740,Vitamin B12,Antibiotics,79.72,220.5,29,147
1741,Ibuprofen 400mg,Diabetes,11.47,18.08,94,59
1742,Clopidogrel 75mg,Diabetes,141.03,191.68,88,64
1743,Vitamin C 500mg,Diabetes,26.42,39.55,70,26
1744,Atorvastatin 10mg,Analgesics,61.35,108.17,44,113
1745,Silver Sulfadiazine,Antibiotics,106.39,261.77,76,28
1746,Amoxicillin 500mg,Antibiotics,90.87,214.99,50,48
1747,Rosuvastatin 5mg,Analgesics,58.88,109.88,99,118
1748,Pioglitazone 15mg,Analgesics,26.25,44.69,96,111
1749,Savlon Solution,Diabetes,163.34,264.82,93,136
1750,Ketorolac 10mg,Analgesics,62.06,102.25,54,54
1751,Losartan 50mg,Vitamins,205.93,458.02,60,135
1752,Paracetamol 650mg,Analgesics,77.22,136.49,97,110
1753,Chlorhexidine,Analgesics,155.0,302.19,87,108
1754,Folic Acid 5mg,Analgesics,173.48,320.92,90,118
1755,Ketorolac 10mg,Antiseptics,489.66,600.8,26,110
1756,Ciprofloxacin 500mg,Diabetes,165.02,243.95,49,142
1757,Ciprofloxacin 500mg,Antiseptics,188.71,244.67,10,89
1758,Vitamin B12,Antibiotics,35.79,78.77,27,77
1759,Diclofenac 50mg,Analgesics,181.24,303.93,100,49
1760,Vitamin E 400mg,Vitamins,139.14,252.49,72,86
1761,Diclofenac 50mg,Antibiotics,55.1,141.13,10,77
1762,Clopidogrel 75mg,Cardiac,195.52,343.76,88,66
1763,Silver Sulfadiazine,Analgesics,143.02,256.13,41,68
1764,Multivitamin,Antibiotics,73.28,213.67,38,133
1765,Vildagliptin 50mg,Analgesics,186.66,292.83,27,144
1766,Clopidogrel 75mg,Antibiotics,165.02,371.53,59,28
1767,Dapagliflozin 10mg,Diabetes,30.24,42.72,49,104
1768,Metronidazole 400mg,Antibiotics,93.07,204.43,96,22
1769,Tramadol 50mg,Antibiotics,178.92,385.84,66,101
1770,Metformin 500mg,Antibiotics,114.39,276.81,55,33
1771,Naproxen 500mg,Antibiotics,85.86,191.37,30,24
1772,Rosuvastatin 5mg,Diabetes,209.35,308.81,97,99
1773,Hydrogen Peroxide,Cardiac,63.7,128.7,71,124
1774,Metformin 500mg,Antiseptics,102.99,134.58,93,58
1775,Metformin 500mg,Diabetes,177.01,256.77,36,101
1776,Rosuvastatin 5mg,Antibiotics,140.61,406.91,11,79
1777,Dettol Antiseptic,Diabetes,113.31,166.41,91,76
1778,Atorvastatin 10mg,Antibiotics,180.31,406.51,69,134
1779,Multivitamin,Analgesics,65.13,100.64,13,68
1780,Glimepiride 1mg,Cardiac,53.67,110.83,15,44
1781,Betadine Ointment,Analgesics,141.01,283.16,12,33
1782,Nitrofurantoin 100mg,Cardiac,50.87,89.6,28,123
1783,Pioglitazone 15mg,Antibiotics,103.25,272.46,91,119
1784,Biotin 10mg,Vitamins,213.69,421.65,80,137
1785,Metformin 500mg,Vitamins,175.2,418.25,11,44
1786,Chlorhexidine,Cardiac,59.39,125.33,69,126
1787,Amoxicillin 500mg,Vitamins,132.22,245.27,46,108
1788,Doxycycline 100mg,Vitamins,200.53,448.18,84,107
1789,Diclofenac 50mg,Analgesics,181.54,338.45,16,34
1790,Vitamin E 400mg,Vitamins,259.24,486.13,34,148
1791,Bisoprolol 5mg,Analgesics,162.36,291.8,63,110
1792,Sitagliptin 50mg,Diabetes,203.32,264.2,97,39
1793,Biotin 10mg,Vitamins,195.3,401.11,58,58
1794,Povidone Iodine,Diabetes,98.69,189.14,28,79
1795,Biotin 10mg,Analgesics,172.23,297.24,57,54
1796,Vitamin E 400mg,Analgesics,34.27,55.91,62,148
1797,Boroline Cream,Diabetes,207.24,332.91,88,93
1798,Glimepiride 1mg,Analgesics,137.94,226.41,66,101
1799,Ketorolac 10mg,Analgesics,92.24,171.08,51,21
1800,Folic Acid 5mg,Analgesics,230.86,375.12,71,57
1801,Savlon Solution,Antiseptics,104.28,139.89,81,123
1802,Metronidazole 400mg,Diabetes,250.14,339.38,93,91
1803,Vitamin C 500mg,Antibiotics,190.81,400.83,35,117
1804,Naproxen 500mg,Antibiotics,33.05,71.89,88,141
1805,Aspirin 75mg,Antibiotics,73.68,174.0,60,54
1806,Amoxicillin 500mg,Diabetes,114.67,173.62,60,53
1807,Pioglitazone 15mg,Vitamins,79.25,177.75,33,135
1808,Biotin 10mg,Analgesics,37.48,66.29,98,73
1809,Clindamycin 300mg,Analgesics,86.52,163.55,52,117
1810,Nitrofurantoin 100mg,Analgesics,221.1,386.39,95,58
1811,Diclofenac 50mg,Vitamins,134.23,224.35,64,47
1812,Vildagliptin 50mg,Diabetes,243.46,362.34,89,146
1813,Paracetamol 650mg,Analgesics,111.66,208.72,88,87
1814,Betadine Ointment,Analgesics,117.86,181.0,75,48
1815,Ramipril 5mg,Analgesics,54.05,101.4,34,23
1816,Dapagliflozin 10mg,Antiseptics,203.65,276.98,93,126
1817,Clindamycin 300mg,Antibiotics,84.28,219.03,83,79
1818,Cefixime 200mg,Diabetes,44.21,75.88,92,29
1819,Metformin 500mg,Vitamins,44.29,76.45,13,67
1820,Vitamin E 400mg,Antibiotics,12.43,27.6,59,53
1821,Biotin 10mg,Analgesics,8.26,14.83,91,113
1822,Insulin Glargine,Analgesics,71.23,119.08,83,91
1823,Metoprolol 25mg,Vitamins,18.82,40.29,98,131
1824,Glimepiride 1mg,Diabetes,94.74,157.01,93,101
1825,Bisoprolol 5mg,Vitamins,232.93,545.4,76,125
1826,Cefixime 200mg,Vitamins,260.98,473.89,27,107
1827,Cefixime 200mg,Analgesics,112.43,171.77,25,138
1828,Ibuprofen 400mg,Antiseptics,441.24,545.78,50,93
1829,Biotin 10mg,Diabetes,146.65,235.85,59,96
1830,Insulin Glargine,Antibiotics,139.06,340.39,12,45
1831,Boroline Cream,Antiseptics,460.34,575.96,39,109
1832,Clopidogrel 75mg,Vitamins,238.69,542.04,32,32
1833,Boroline Cream,Vitamins,242.29,452.31,48,27
1834,Vitamin K2,Diabetes,108.8,174.99,35,104
1835,Aspirin 75mg,Diabetes,29.58,51.54,73,73
1836,Ibuprofen 400mg,Vitamins,142.24,313.45,29,64
1837,Cefixime 200mg,Analgesics,88.82,159.72,60,54
1838,Levofloxacin 500mg,Antibiotics,133.32,369.69,48,59
1839,Savlon Solution,Cardiac,150.98,316.54,22,106
1840,Amlodipine 5mg,Analgesics,45.72,81.27,24,129
1841,Rosuvastatin 5mg,Antibiotics,134.4,285.3,49,70
1842,Zinc 20mg,Antibiotics,19.0,44.86,30,94
1843,Vitamin E 400mg,Antibiotics,179.27,406.87,93,109
1844,Levofloxacin 500mg,Vitamins,175.11,391.62,84,74
1845,Sitagliptin 50mg,Antiseptics,272.15,357.78,74,88
1846,Doxycycline 100mg,Analgesics,6.68,11.04,37,69
1847,Paracetamol 650mg,Analgesics,125.36,226.93,22,94
1848,Rosuvastatin 5mg,Analgesics,178.03,306.08,77,21
1849,Naproxen 500mg,Cardiac,73.4,126.78,92,37
1850,Silver Sulfadiazine,Vitamins,54.56,137.53,54,23
1851,Dettol Antiseptic,Antibiotics,168.36,416.84,16,78
1852,Pioglitazone 15mg,Diabetes,132.0,248.84,39,30
1853,Naproxen 500mg,Cardiac,27.43,58.87,21,97
1854,Chlorhexidine,Cardiac,78.43,165.87,31,125
1855,Dettol Antiseptic,Cardiac,188.62,328.35,45,69
1856,Zinc 20mg,Analgesics,71.73,121.28,31,82
1857,Vitamin E 400mg,Diabetes,145.34,235.38,86,51
1858,Empagliflozin 10mg,Antibiotics,169.98,351.96,56,145
1859,Naproxen 500mg,Cardiac,162.03,330.59,41,96
1860,Amoxicillin 500mg,Diabetes,233.56,361.16,50,147
1861,Sitagliptin 50mg,Diabetes,131.04,198.18,30,130
1862,Aspirin 75mg,Vitamins,214.29,401.85,55,130
1863,Naproxen 500mg,Analgesics,84.14,132.95,90,49
1864,Ibuprofen 400mg,Vitamins,144.66,298.76,49,143
1865,Pioglitazone 15mg,Antiseptics,535.67,662.89,10,42
1866,Amoxicillin 500mg,Cardiac,115.63,219.35,25,83
1867,Dapagliflozin 10mg,Analgesics,180.32,324.24,51,89
1868,Vitamin K2,Analgesics,31.38,52.84,65,36
1869,Folic Acid 5mg,Analgesics,90.73,174.47,30,22
1870,Celecoxib 100mg,Diabetes,107.18,151.96,92,106
1871,Diclofenac 50mg,Diabetes,152.78,287.31,33,37
1872,Vitamin C 500mg,Analgesics,187.18,327.71,51,55
1873,Hydrogen Peroxide,Vitamins,146.41,295.44,52,104
1874,Ramipril 5mg,Cardiac,74.07,122.01,91,57
1875,Metronidazole 400mg,Diabetes,100.5,156.05,100,62
1876,Dettol Antiseptic,Vitamins,239.26,493.95,45,129
1877,Aspirin 75mg,Vitamins,156.36,376.78,11,82
1878,Empagliflozin 10mg,Vitamins,156.47,329.18,88,50
1879,Ramipril 5mg,Antibiotics,108.46,244.87,33,78
1880,Zinc 20mg,Vitamins,206.2,387.29,82,67
1881,Amoxicillin 500mg,Diabetes,160.07,265.52,28,101
1882,Ramipril 5mg,Cardiac,89.69,168.29,23,105
1883,Ciprofloxacin 500mg,Vitamins,102.47,217.56,11,20
1884,Paracetamol 650mg,Diabetes,10.88,14.66,25,131
1885,Vitamin B12,Analgesics,58.76,102.43,81,20
1886,Naproxen 500mg,Antibiotics,156.78,387.01,16,32
1887,Hydrogen Peroxide,Analgesics,207.15,379.03,47,37
1888,Clindamycin 300mg,Analgesics,205.42,342.33,26,98
1889,Amoxicillin 500mg,Diabetes,80.14,119.26,16,110
1890,Glimepiride 1mg,Antiseptics,275.04,343.87,72,112
1891,Biotin 10mg,Analgesics,93.03,138.59,22,112
1892,Vitamin K2,Antibiotics,20.01,52.4,76,125
1893,Chlorhexidine,Diabetes,65.22,99.71,90,140
1894,Amoxicillin 500mg,Analgesics,181.92,325.08,10,128
1895,Folic Acid 5mg,Vitamins,112.76,235.44,17,74
1896,Clopidogrel 75mg,Diabetes,209.47,313.76,29,99
1897,Savlon Solution,Vitamins,64.66,132.8,70,22
1898,Metformin 500mg,Analgesics,63.08,111.57,57,126
1899,Metronidazole 400mg,Antibiotics,114.16,353.23,87,95
1900,Ketorolac 10mg,Diabetes,104.49,179.72,27,112
1901,Rosuvastatin 5mg,Vitamins,69.08,170.58,87,143
1902,Amlodipine 5mg,Analgesics,36.53,55.89,31,43
1903,Vitamin B12,Diabetes,49.2,75.7,36,89
1904,Cefixime 200mg,Analgesics,89.2,155.76,32,46
1905,Diclofenac 50mg,Diabetes,235.87,354.39,63,106
1906,Vildagliptin 50mg,Analgesics,45.88,89.56,64,83
1907,Doxycycline 100mg,Antiseptics,224.16,291.78,83,116
1908,Amoxicillin 500mg,Antibiotics,148.0,422.49,41,97
1909,Aspirin 75mg,Antibiotics,86.41,228.66,85,40
1910,Vildagliptin 50mg,Analgesics,177.25,314.92,96,94
1911,Ibuprofen 400mg,Antibiotics,175.58,395.29,70,42
1912,Hydrogen Peroxide,Cardiac,152.89,286.93,92,20
1913,Povidone Iodine,Antiseptics,147.53,183.33,12,31
1914,Atorvastatin 10mg,Antibiotics,14.27,30.6,88,73
1915,Clindamycin 300mg,Antibiotics,164.0,346.83,22,116
1916,Vitamin C 500mg,Diabetes,61.94,108.26,62,43
1917,Dettol Antiseptic,Cardiac,73.72,141.33,40,26
1918,Dapagliflozin 10mg,Vitamins,133.43,276.8,54,65
1919,Glimepiride 1mg,Antibiotics,11.32,28.51,15,129
1920,Vitamin K2,Antibiotics,148.49,357.24,33,94
1921,Amlodipine 5mg,Diabetes,132.51,185.65,59,98
1922,Clindamycin 300mg,Analgesics,42.65,89.77,20,85
1923,Metformin 500mg,Vitamins,121.88,265.13,33,20
1924,Rosuvastatin 5mg,Antibiotics,63.84,141.73,22,27
1925,Ramipril 5mg,Diabetes,169.9,250.65,70,131
1926,Metoprolol 25mg,Analgesics,149.71,244.75,30,138
1927,Folic Acid 5mg,Vitamins,242.75,497.53,78,25
1928,Doxycycline 100mg,Antibiotics,141.11,364.71,28,36
1929,Multivitamin,Vitamins,51.75,104.89,12,27
1930,Celecoxib 100mg,Analgesics,173.81,332.33,58,47
1931,Zinc 20mg,Vitamins,194.43,441.95,11,143
1932,Betadine Ointment,Vitamins,203.79,397.75,40,145
1933,Silver Sulfadiazine,Vitamins,140.23,239.4,93,139
1934,Hydrogen Peroxide,Vitamins,103.82,226.09,79,25
1935,Doxycycline 100mg,Vitamins,153.47,291.6,36,57
1936,Pioglitazone 15mg,Diabetes,205.72,303.91,52,37
1937,Boroline Cream,Analgesics,32.08,55.64,49,123
1938,Vildagliptin 50mg,Diabetes,31.33,50.56,42,65
1939,Vitamin B12,Antibiotics,105.4,284.16,41,32
1940,Vitamin E 400mg,Analgesics,169.81,269.77,67,79
1941,Zinc 20mg,Analgesics,115.75,213.2,68,111
1942,Vitamin K2,Antibiotics,116.3,266.17,56,39
1943,Metformin 500mg,Diabetes,191.55,292.71,32,25
1944,Povidone Iodine,Diabetes,57.69,95.04,55,68
1945,Metronidazole 400mg,Diabetes,208.5,323.26,89,125
1946,Insulin Glargine,Vitamins,228.4,475.56,18,25
1947,Ramipril 5mg,Antibiotics,116.18,373.73,62,52
1948,Amlodipine 5mg,Analgesics,20.8,47.95,88,46
1949,Aspirin 75mg,Antibiotics,29.41,72.73,70,90
1950,Metoprolol 25mg,Antibiotics,103.79,253.3,35,129
1951,Bisoprolol 5mg,Analgesics,208.02,325.79,62,147
1952,Vitamin K2,Analgesics,64.41,114.97,20,89
1953,Ibuprofen 400mg,Vitamins,133.27,269.02,75,50
1954,Vitamin K2,Diabetes,88.67,150.3,20,39
1955,Dapagliflozin 10mg,Antiseptics,421.36,562.11,42,88
1956,Amoxicillin 500mg,Cardiac,136.72,287.45,57,112
1957,Zinc 20mg,Vitamins,217.21,405.15,35,117
1958,Vitamin E 400mg,Antibiotics,182.32,399.47,80,106
1959,Ibuprofen 400mg,Vitamins,202.58,374.13,12,91
1960,Ramipril 5mg,Diabetes,28.05,44.2,33,79
1961,Clopidogrel 75mg,Analgesics,105.03,199.59,75,26
1962,Silver Sulfadiazine,Antibiotics,32.28,65.57,52,144
1963,Celecoxib 100mg,Diabetes,139.99,207.64,67,46
1964,Metoprolol 25mg,Antibiotics,50.28,158.19,13,78
1965,Empagliflozin 10mg,Vitamins,48.17,91.31,45,30
1966,Metformin 500mg,Vitamins,104.8,208.2,64,49
1967,Paracetamol 650mg,Analgesics,74.15,119.83,21,133
1968,Insulin Glargine,Antibiotics,176.92,415.76,31,39
1969,Metronidazole 400mg,Antibiotics,103.39,231.17,93,75
1970,Silver Sulfadiazine,Analgesics,144.21,260.95,25,21
1971,Dapagliflozin 10mg,Analgesics,121.74,199.87,24,109
1972,Boroline Cream,Diabetes,75.82,110.35,60,130
1973,Bisoprolol 5mg,Analgesics,139.31,246.15,31,110
1974,Ciprofloxacin 500mg,Vitamins,30.29,72.36,69,89
1975,Boroline Cream,Antibiotics,34.9,88.51,10,36
1976,Amlodipine 5mg,Antiseptics,326.07,438.93,95,57
1977,Vitamin C 500mg,Analgesics,152.0,272.41,10,121
1978,Tramadol 50mg,Antibiotics,53.57,141.34,38,44
1979,Folic Acid 5mg,Cardiac,118.32,225.22,44,145
1980,Vitamin C 500mg,Cardiac,102.5,201.45,91,124
1981,Levofloxacin 500mg,Analgesics,108.5,221.04,69,41
1982,Atorvastatin 10mg,Diabetes,216.78,298.84,74,121
1983,Tramadol 50mg,Antibiotics,138.41,287.34,95,128
1984,Pioglitazone 15mg,Antibiotics,28.95,63.3,75,114
1985,Silver Sulfadiazine,Analgesics,102.9,193.05,29,138
1986,Sitagliptin 50mg,Analgesics,192.14,349.56,31,69
1987,Vitamin C 500mg,Diabetes,143.67,244.34,55,110
1988,Vitamin E 400mg,Antibiotics,41.27,94.61,78,26
1989,Multivitamin,Antibiotics,110.73,346.14,42,64
1990,Celecoxib 100mg,Diabetes,242.06,321.41,52,47
1991,Glimepiride 1mg,Diabetes,38.28,62.87,83,115
1992,Metformin 500mg,Analgesics,15.15,22.95,44,58
1993,Atorvastatin 10mg,Vitamins,94.23,186.02,55,61
1994,Clopidogrel 75mg,Analgesics,162.43,281.16,48,28
1995,Vitamin B12,Diabetes,165.15,262.19,70,133
1996,Nitrofurantoin 100mg,Vitamins,45.05,90.11,32,145
1997,Folic Acid 5mg,Antiseptics,123.66,151.36,92,110
1998,Multivitamin,Analgesics,62.35,107.0,58,135
1999,Nitrofurantoin 100mg,Analgesics,126.33,201.44,21,26
2000,Biotin 10mg,Antibiotics,28.35,57.01,89,86
2001,Biotin 10mg,Analgesics,120.54,208.65,78,129
2002,Celecoxib 100mg,Analgesics,209.38,355.52,13,29
2003,Sitagliptin 50mg,Cardiac,35.34,70.56,14,52
2004,Empagliflozin 10mg,Analgesics,76.54,135.21,72,82
2005,Tramadol 50mg,Analgesics,182.21,309.07,59,135
2006,Vitamin E 400mg,Diabetes,29.77,45.95,88,54
2007,Doxycycline 100mg,Antibiotics,186.64,416.84,41,54
2008,Ramipril 5mg,Diabetes,219.65,352.74,10,26
2009,Dapagliflozin 10mg,Analgesics,92.61,166.97,78,37
2010,Ibuprofen 400mg,Antibiotics,104.54,220.64,67,59
2011,Multivitamin,Analgesics,150.09,276.77,99,143
2012,Ibuprofen 400mg,Analgesics,128.59,277.55,76,139
2013,Glimepiride 1mg,Cardiac,156.04,314.44,16,138
2014,Paracetamol 650mg,Analgesics,221.47,355.0,44,107
2015,Tramadol 50mg,Vitamins,127.99,223.76,85,69
2016,Paracetamol 650mg,Antibiotics,16.74,38.49,83,49
2017,Povidone Iodine,Antibiotics,112.1,267.09,90,53
2018,Metoprolol 25mg,Cardiac,189.36,334.04,62,116
2019,Doxycycline 100mg,Analgesics,41.65,69.84,51,111
2020,Levofloxacin 500mg,Vitamins,89.96,184.2,77,98
2021,Aspirin 75mg,Antiseptics,298.79,387.0,11,131
2022,Vitamin B12,Vitamins,145.24,296.93,41,95
2023,Ramipril 5mg,Cardiac,37.41,74.32,20,147
2024,Amlodipine 5mg,Analgesics,186.32,314.73,49,145
2025,Amlodipine 5mg,Antibiotics,81.67,186.8,22,135
2026,Nitrofurantoin 100mg,Analgesics,157.04,301.6,27,20
2027,Metronidazole 400mg,Diabetes,224.96,353.24,29,77
2028,Boroline Cream,Antiseptics,329.19,439.93,38,137
2029,Savlon Solution,Analgesics,175.72,286.25,10,29
2030,Clopidogrel 75mg,Vitamins,116.32,243.07,36,146
2031,Boroline Cream,Analgesics,215.21,384.75,81,60
2032,Paracetamol 650mg,Vitamins,53.28,109.93,19,84
2033,Dettol Antiseptic,Antibiotics,108.39,243.5,19,148
2034,Levofloxacin 500mg,Antiseptics,215.07,293.71,15,130
2035,Sitagliptin 50mg,Vitamins,147.9,280.13,14,81
2036,Paracetamol 650mg,Antibiotics,95.99,287.41,35,54
2037,Empagliflozin 10mg,Analgesics,82.47,158.08,23,104
2038,Clindamycin 300mg,Analgesics,121.85,249.87,33,31
2039,Ciprofloxacin 500mg,Analgesics,53.3,87.09,25,53
2040,Ibuprofen 400mg,Analgesics,207.74,353.76,45,136
2041,Metformin 500mg,Cardiac,164.82,324.94,31,82
2042,Chlorhexidine,Vitamins,186.85,419.96,87,98
2043,Savlon Solution,Vitamins,144.85,342.02,73,79
2044,Silver Sulfadiazine,Analgesics,248.92,399.12,17,21
2045,Hydrogen Peroxide,Cardiac,118.22,218.49,80,116
2046,Vitamin C 500mg,Diabetes,150.03,235.12,24,52
2047,Dettol Antiseptic,Analgesics,56.22,102.53,91,128
2048,Rosuvastatin 5mg,Diabetes,40.4,67.97,35,128
2049,Vitamin B12,Vitamins,29.99,60.78,20,143
2050,Ketorolac 10mg,Analgesics,216.41,399.77,38,95
2051,Vitamin B12,Antibiotics,101.35,275.96,44,110
2052,Ciprofloxacin 500mg,Antibiotics,35.37,102.23,51,31
2053,Sitagliptin 50mg,Analgesics,130.53,228.16,41,52
2054,Amoxicillin 500mg,Antiseptics,209.7,263.67,64,85
2055,Ibuprofen 400mg,Cardiac,47.46,95.7,20,124
2056,Vildagliptin 50mg,Vitamins,20.87,45.76,67,64
2057,Empagliflozin 10mg,Antibiotics,61.62,164.4,23,88
2058,Insulin Glargine,Antibiotics,54.21,157.9,67,141
2059,Losartan 50mg,Vitamins,49.2,118.27,67,58
2060,Tramadol 50mg,Vitamins,121.22,243.91,89,120
2061,Naproxen 500mg,Analgesics,10.82,20.24,34,106
2062,Metformin 500mg,Vitamins,101.79,201.04,78,49
2063,Dapagliflozin 10mg,Diabetes,80.28,121.19,64,143
2064,Rosuvastatin 5mg,Antibiotics,92.49,231.59,76,41
2065,Insulin Glargine,Analgesics,144.0,250.47,66,128
2066,Metformin 500mg,Diabetes,47.07,79.07,84,83
2067,Dettol Antiseptic,Analgesics,62.62,107.11,68,55
2068,Metoprolol 25mg,Analgesics,43.64,76.36,42,103
2069,Levofloxacin 500mg,Analgesics,97.39,179.36,98,50
2070,Losartan 50mg,Antibiotics,24.95,64.1,73,137
2071,Metronidazole 400mg,Diabetes,179.27,248.84,36,136
2072,Naproxen 500mg,Vitamins,154.3,319.96,74,145
2073,Clindamycin 300mg,Analgesics,104.47,181.65,17,148
2074,Metronidazole 400mg,Cardiac,105.69,240.0,39,136
2075,Glimepiride 1mg,Cardiac,177.66,295.99,46,115
2076,Bisoprolol 5mg,Cardiac,43.93,98.78,19,56
2077,Cefixime 200mg,Analgesics,127.31,237.36,77,27
2078,Cefixime 200mg,Antibiotics,59.95,141.4,40,140
2079,Glimepiride 1mg,Antiseptics,96.61,120.04,90,133
2080,Metoprolol 25mg,Diabetes,49.17,71.22,76,84
2081,Silver Sulfadiazine,Analgesics,38.75,65.87,25,146
2082,Ketorolac 10mg,Analgesics,16.38,24.52,54,133
2083,Folic Acid 5mg,Antibiotics,71.96,149.89,56,148
2084,Amoxicillin 500mg,Cardiac,45.5,89.68,53,33
2085,Clindamycin 300mg,Vitamins,92.76,204.89,21,24
2086,Amoxicillin 500mg,Antibiotics,161.46,386.44,82,82
2087,Multivitamin,Analgesics,224.43,399.09,20,93
2088,Pioglitazone 15mg,Vitamins,142.8,266.07,86,142
2089,Clindamycin 300mg,Diabetes,52.52,81.25,30,110
2090,Metronidazole 400mg,Antibiotics,54.11,135.16,55,107
2091,Multivitamin,Diabetes,75.08,104.21,89,123
2092,Pioglitazone 15mg,Antiseptics,317.29,428.13,47,49
2093,Sitagliptin 50mg,Analgesics,8.19,14.15,66,91
2094,Dettol Antiseptic,Vitamins,156.14,339.53,53,24
2095,Paracetamol 650mg,Antibiotics,171.1,400.21,18,37
2096,Boroline Cream,Diabetes,152.23,222.74,96,149
2097,Ramipril 5mg,Vitamins,176.46,407.71,71,33
2098,Vitamin K2,Vitamins,168.45,359.73,66,132
2099,Ibuprofen 400mg,Diabetes,200.82,299.1,98,24
2100,Levofloxacin 500mg,Antibiotics,151.45,380.61,27,136
2101,Sitagliptin 50mg,Cardiac,110.67,205.35,88,130
2102,Empagliflozin 10mg,Vitamins,77.11,149.49,80,66
2103,Dapagliflozin 10mg,Analgesics,111.74,188.67,90,119
2104,Zinc 20mg,Diabetes,145.12,225.25,93,150
2105,Hydrogen Peroxide,Diabetes,161.94,258.5,24,57
2106,Clindamycin 300mg,Antibiotics,16.82,34.03,28,102
2107,Celecoxib 100mg,Cardiac,146.28,273.45,71,145
2108,Folic Acid 5mg,Cardiac,35.97,73.71,98,147
2109,Clopidogrel 75mg,Analgesics,14.35,25.37,61,77
2110,Povidone Iodine,Antiseptics,87.64,118.73,37,97
2111,Amlodipine 5mg,Analgesics,197.16,379.79,76,123
2112,Paracetamol 650mg,Analgesics,115.88,236.15,45,83
2113,Dapagliflozin 10mg,Analgesics,109.0,207.2,47,141
2114,Savlon Solution,Cardiac,146.82,282.48,98,78
2115,Biotin 10mg,Vitamins,82.29,162.13,77,63
2116,Clopidogrel 75mg,Analgesics,183.94,306.4,66,125
2117,Sitagliptin 50mg,Antibiotics,134.44,355.86,70,25
2118,Empagliflozin 10mg,Vitamins,264.88,536.87,75,120
2119,Levofloxacin 500mg,Analgesics,136.62,223.57,16,83
2120,Doxycycline 100mg,Cardiac,75.7,119.49,16,65
2121,Doxycycline 100mg,Diabetes,39.17,57.87,95,115
2122,Dapagliflozin 10mg,Vitamins,99.84,221.47,77,63
2123,Atorvastatin 10mg,Antiseptics,530.89,661.78,31,111
2124,Zinc 20mg,Antibiotics,132.49,302.76,29,88
2125,Sitagliptin 50mg,Antiseptics,426.12,546.13,93,92
2126,Doxycycline 100mg,Vitamins,24.93,53.62,96,96
2127,Vildagliptin 50mg,Vitamins,120.98,287.29,56,102
2128,Cefixime 200mg,Analgesics,188.85,274.57,44,27
2129,Clopidogrel 75mg,Cardiac,99.16,233.76,53,105
2130,Metronidazole 400mg,Antibiotics,52.17,134.84,59,34
2131,Rosuvastatin 5mg,Analgesics,54.68,103.37,54,113
2132,Atorvastatin 10mg,Analgesics,28.22,50.19,99,46
2133,Boroline Cream,Vitamins,84.15,178.62,30,42
2134,Metformin 500mg,Vitamins,178.89,462.13,68,46
2135,Biotin 10mg,Diabetes,102.92,151.95,54,88
2136,Vitamin E 400mg,Cardiac,11.53,22.48,57,48
2137,Folic Acid 5mg,Analgesics,49.42,87.97,36,147
2138,Vildagliptin 50mg,Diabetes,71.29,109.62,85,148
2139,Insulin Glargine,Analgesics,64.2,122.0,47,67
2140,Ciprofloxacin 500mg,Cardiac,76.71,166.17,60,148
2141,Chlorhexidine,Diabetes,18.52,28.02,82,20
2142,Dapagliflozin 10mg,Vitamins,159.84,321.95,62,31
2143,Boroline Cream,Diabetes,94.2,151.88,63,95
2144,Savlon Solution,Antibiotics,24.65,56.43,89,50
2145,Celecoxib 100mg,Antibiotics,163.63,403.6,75,43
2146,Levofloxacin 500mg,Diabetes,199.27,296.65,25,55
2147,Savlon Solution,Antibiotics,58.23,139.96,87,100
2148,Glimepiride 1mg,Antibiotics,60.05,142.8,88,99
2149,Losartan 50mg,Antibiotics,66.5,157.56,10,125
2150,Biotin 10mg,Diabetes,93.66,146.86,51,48
2151,Clindamycin 300mg,Antibiotics,64.05,181.06,50,83
2152,Biotin 10mg,Analgesics,53.37,83.19,90,97
2153,Betadine Ointment,Diabetes,59.17,90.96,24,35
2154,Doxycycline 100mg,Diabetes,27.63,40.5,51,91
2155,Aspirin 75mg,Analgesics,32.66,53.13,95,47
2156,Vitamin E 400mg,Analgesics,123.58,210.6,63,107
2157,Paracetamol 650mg,Analgesics,33.73,69.04,19,82
2158,Bisoprolol 5mg,Antibiotics,156.47,405.4,66,67
2159,Cefixime 200mg,Antibiotics,27.21,68.03,39,147
2160,Povidone Iodine,Diabetes,212.35,284.81,18,78
2161,Vitamin C 500mg,Vitamins,144.88,253.8,34,40
