StockID,Store_ID,ProductID,BatchNumber,ExpiryDate,QuantityOnHand,SupplierID,DaysToExpiry,ExpiryStatus
1400,HYD001,73,BATCH_1400,02/16/2026,32,184,-78,Expired
1401,HYD004,187,BATCH_1401,05/17/2026,59,24,12,Expiring Soon
1402,HYD002,4,BATCH_1402,07/31/2027,55,88,452,Valid
1403,HYD004,80,BATCH_1403,10/28/2027,95,119,541,Valid
1404,HYD001,85,BATCH_1404,07/24/2026,192,38,80,Valid
1405,HYD001,69,BATCH_1405,08/29/2026,18,140,116,Valid
1406,HYD004,47,BATCH_1406,04/22/2026,64,98,-13,Expired
1407,HYD001,32,BATCH_1407,05/06/2026,98,198,1,Expiring Soon
1408,HYD004,64,BATCH_1408,05/25/2026,50,118,20,Expiring Soon
1409,HYD001,134,BATCH_1409,08/02/2026,121,100,89,Valid
1410,HYD003,83,BATCH_1410,08/15/2027,161,187,467,Valid
1411,HYD001,191,BATCH_1411,03/08/2027,31,65,307,Valid
1412,HYD004,164,BATCH_1412,02/04/2027,50,93,275,Valid
1413,HYD001,171,BATCH_1413,11/26/2027,28,61,570,Valid
1414,HYD004,84,BATCH_1414,09/25/2027,42,71,508,Valid
1415,HYD005,31,BATCH_1415,03/17/2028,62,3,682,Valid
1416,HYD001,149,BATCH_1416,05/03/2027,176,153,363,Valid
1417,HYD002,96,BATCH_1417,08/21/2027,63,41,473,Valid
1418,HYD004,24,BATCH_1418,12/20/2027,194,161,594,Valid
1419,HYD001,16,BATCH_1419,12/16/2027,165,40,590,Valid
1420,HYD005,28,BATCH_1420,07/11/2027,124,60,432,Valid
1421,HYD003,143,BATCH_1421,10/25/2026,112,188,173,Valid
1422,HYD002,6,BATCH_1422,09/01/2027,91,186,484,Valid
1423,HYD002,65,BATCH_1423,03/29/2027,124,181,328,Valid
1424,HYD004,144,BATCH_1424,08/19/2027,138,179,471,Valid
1425,HYD004,49,BATCH_1425,10/07/2027,139,90,520,Valid
1426,HYD003,188,BATCH_1426,11/10/2027,70,154,554,Valid
1427,HYD005,42,BATCH_1427,01/10/2028,135,40,615,Valid
1428,HYD004,76,BATCH_1428,12/10/2027,138,94,584,Valid
1429,HYD004,1,BATCH_1429,05/25/2026,97,188,20,Expiring Soon
1430,HYD002,5,BATCH_1430,03/08/2026,198,159,-58,Expired
1431,HYD002,83,BATCH_1431,07/18/2026,168,138,74,Valid
1432,HYD004,49,BATCH_1432,02/25/2026,174,128,-69,Expired
1433,HYD005,40,BATCH_1433,11/15/2026,82,105,194,Valid
1434,HYD003,29,BATCH_1434,01/01/2028,133,169,606,Valid
1435,HYD001,12,BATCH_1435,04/08/2026,45,9,-27,Expired
1436,HYD002,28,BATCH_1436,10/17/2026,49,26,165,Valid
1437,HYD001,147,BATCH_1437,12/26/2026,168,126,235,Valid
1438,HYD005,160,BATCH_1438,03/13/2027,12,94,312,Valid
1439,HYD002,156,BATCH_1439,05/10/2026,3,54,5,Expiring Soon
1440,HYD004,21,BATCH_1440,09/25/2026,163,16,143,Valid
1441,HYD003,143,BATCH_1441,04/23/2026,94,182,-12,Expired
1442,HYD001,158,BATCH_1442,03/10/2026,135,11,-56,Expired
1443,HYD001,78,BATCH_1443,04/08/2027,55,133,338,Valid
1444,HYD001,26,BATCH_1444,09/13/2027,136,99,496,Valid
1445,HYD002,50,BATCH_1445,09/28/2027,168,64,511,Valid
1446,HYD005,161,BATCH_1446,08/07/2027,142,192,459,Valid
1447,HYD005,107,BATCH_1447,09/27/2027,196,164,510,Valid
1448,HYD005,92,BATCH_1448,07/24/2027,179,171,445,Valid
1449,HYD004,27,BATCH_1449,05/26/2026,46,141,21,Expiring Soon
1450,HYD004,130,BATCH_1450,11/13/2026,168,41,192,Valid
1451,HYD005,154,BATCH_1451,09/07/2026,90,81,125,Valid
1452,HYD005,84,BATCH_1452,10/22/2027,105,196,535,Valid
1453,HYD004,186,BATCH_1453,07/15/2027,155,62,436,Valid
1454,HYD005,140,BATCH_1454,02/18/2028,96,197,654,Valid
1455,HYD005,191,BATCH_1455,08/23/2027,92,116,475,Valid
1456,HYD004,102,BATCH_1456,11/11/2027,185,9,555,Valid
1457,HYD003,153,BATCH_1457,09/15/2027,132,35,498,Valid
1458,HYD003,2,BATCH_1458,05/13/2027,56,55,373,Valid
1459,HYD003,6,BATCH_1459,03/13/2027,141,131,312,Valid
1460,HYD005,147,BATCH_1460,07/28/2026,24,10,84,Valid
1461,HYD004,92,BATCH_1461,08/04/2026,35,68,91,Valid
1462,HYD003,150,BATCH_1462,05/31/2027,59,66,391,Valid
1463,HYD003,24,BATCH_1463,02/13/2026,145,56,-81,Expired
1464,HYD001,186,BATCH_1464,06/18/2027,123,45,409,Valid
1465,HYD004,177,BATCH_1465,10/12/2027,152,165,525,Valid
1466,HYD003,10,BATCH_1466,02/01/2028,20,200,637,Valid
1467,HYD001,198,BATCH_1467,06/30/2027,89,112,421,Valid
1468,HYD004,31,BATCH_1468,02/18/2028,191,168,654,Valid
1469,HYD005,3,BATCH_1469,07/01/2026,13,79,57,Valid
1470,HYD005,11,BATCH_1470,05/11/2026,138,145,6,Expiring Soon
1471,HYD002,84,BATCH_1471,05/20/2026,178,57,15,Expiring Soon
1472,HYD002,13,BATCH_1472,02/15/2026,114,193,-79,Expired
1473,HYD005,148,BATCH_1473,12/02/2027,23,57,576,Valid
1474,HYD004,75,BATCH_1474,12/25/2026,37,34,234,Valid
1475,HYD003,22,BATCH_1475,08/20/2027,146,191,472,Valid
1476,HYD001,141,BATCH_1476,09/15/2027,67,22,498,Valid
1477,HYD004,129,BATCH_1477,08/01/2026,198,179,88,Valid
1478,HYD002,196,BATCH_1478,10/08/2026,123,144,156,Valid
1479,HYD002,125,BATCH_1479,06/17/2027,166,147,408,Valid
1480,HYD002,144,BATCH_1480,04/30/2027,63,63,360,Valid
1481,HYD001,69,BATCH_1481,08/20/2026,82,176,107,Valid
1482,HYD005,23,BATCH_1482,06/05/2026,171,106,31,Valid
1483,HYD004,94,BATCH_1483,02/15/2028,48,83,651,Valid
1484,HYD003,153,BATCH_1484,10/03/2027,197,79,516,Valid
1485,HYD002,90,BATCH_1485,06/14/2026,159,38,40,Valid
1486,HYD004,12,BATCH_1486,02/13/2028,51,176,649,Valid
1487,HYD003,40,BATCH_1487,08/06/2027,28,190,458,Valid
1488,HYD001,63,BATCH_1488,07/06/2027,73,4,427,Valid
1489,HYD003,178,BATCH_1489,05/21/2026,78,116,16,Expiring Soon
1490,HYD004,6,BATCH_1490,03/03/2028,53,190,668,Valid
1491,HYD005,55,BATCH_1491,03/24/2027,139,134,323,Valid
1492,HYD003,141,BATCH_1492,10/12/2027,159,187,525,Valid
1493,HYD002,178,BATCH_1493,12/05/2027,96,150,579,Valid
1494,HYD005,12,BATCH_1494,05/27/2026,43,16,22,Expiring Soon
1495,HYD003,52,BATCH_1495,08/03/2027,13,120,455,Valid
1496,HYD001,18,BATCH_1496,06/17/2026,169,70,43,Valid
1497,HYD003,28,BATCH_1497,06/21/2027,74,167,412,Valid
1498,HYD004,60,BATCH_1498,08/09/2026,130,182,96,Valid
1499,HYD001,81,BATCH_1499,04/09/2027,152,137,339,Valid
1500,HYD001,48,BATCH_1500,06/13/2026,128,118,39,Valid
1501,HYD005,183,BATCH_1501,10/02/2026,10,64,150,Valid
1502,HYD005,79,BATCH_1502,12/03/2026,125,101,212,Valid
1503,HYD002,5,BATCH_1503,08/17/2027,175,91,469,Valid
1504,HYD003,161,BATCH_1504,08/30/2026,60,129,117,Valid
1505,HYD003,16,BATCH_1505,04/06/2027,99,8,336,Valid
1506,HYD005,72,BATCH_1506,12/23/2026,38,88,232,Valid
1507,HYD004,169,BATCH_1507,06/22/2026,22,187,48,Valid
1508,HYD004,134,BATCH_1508,11/02/2027,106,62,546,Valid
1509,HYD005,40,BATCH_1509,04/14/2026,79,155,-21,Expired
1510,HYD003,115,BATCH_1510,07/23/2026,52,168,79,Valid
1511,HYD002,149,BATCH_1511,01/29/2027,35,80,269,Valid
1512,HYD005,35,BATCH_1512,03/04/2026,197,38,-62,Expired
1513,HYD005,41,BATCH_1513,11/15/2027,17,143,559,Valid
1514,HYD005,185,BATCH_1514,03/24/2027,47,82,323,Valid
1515,HYD002,187,BATCH_1515,03/23/2027,195,82,322,Valid
1516,HYD004,106,BATCH_1516,03/07/2027,113,191,306,Valid
1517,HYD003,39,BATCH_1517,03/13/2027,27,34,312,Valid
1518,HYD002,7,BATCH_1518,03/14/2026,155,146,-52,Expired
1519,HYD005,60,BATCH_1519,03/03/2027,59,176,302,Valid
1520,HYD001,92,BATCH_1520,12/01/2027,176,200,575,Valid
1521,HYD004,35,BATCH_1521,03/29/2027,154,121,328,Valid
1522,HYD003,48,BATCH_1522,12/16/2027,125,122,590,Valid
1523,HYD002,42,BATCH_1523,12/05/2027,57,9,579,Valid
1524,HYD004,196,BATCH_1524,06/23/2027,69,106,414,Valid
1525,HYD002,191,BATCH_1525,10/04/2027,193,53,517,Valid
1526,HYD001,46,BATCH_1526,11/13/2027,157,126,557,Valid
1527,HYD003,118,BATCH_1527,04/02/2027,109,104,332,Valid
1528,HYD001,156,BATCH_1528,03/18/2027,184,81,317,Valid
1529,HYD004,157,BATCH_1529,09/10/2027,164,181,493,Valid
1530,HYD001,134,BATCH_1530,08/05/2027,115,117,457,Valid
1531,HYD001,63,BATCH_1531,10/11/2027,137,102,524,Valid
1532,HYD001,143,BATCH_1532,08/26/2026,132,196,113,Valid
1533,HYD001,49,BATCH_1533,05/28/2027,112,102,388,Valid
1534,HYD003,199,BATCH_1534,03/13/2028,118,43,678,Valid
1535,HYD004,76,BATCH_1535,02/03/2028,176,133,639,Valid
1536,HYD002,119,BATCH_1536,01/23/2028,23,185,628,Valid
1537,HYD005,29,BATCH_1537,12/09/2027,199,150,583,Valid
1538,HYD005,35,BATCH_1538,02/11/2026,105,83,-83,Expired
1539,HYD004,7,BATCH_1539,03/04/2028,116,152,669,Valid
1540,HYD002,117,BATCH_1540,09/13/2027,64,83,496,Valid
1541,HYD002,184,BATCH_1541,12/29/2026,23,30,238,Valid
1542,HYD004,163,BATCH_1542,11/21/2026,21,135,200,Valid
1543,HYD004,187,BATCH_1543,08/11/2027,156,41,463,Valid
1544,HYD004,141,BATCH_1544,04/21/2026,11,197,-14,Expired
1545,HYD002,86,BATCH_1545,03/29/2028,41,38,694,Valid
1546,HYD002,197,BATCH_1546,01/24/2028,107,79,629,Valid
1547,HYD003,187,BATCH_1547,12/05/2026,73,161,214,Valid
1548,HYD002,31,BATCH_1548,06/21/2027,51,1,412,Valid
1549,HYD005,196,BATCH_1549,10/09/2027,3,118,522,Valid
1550,HYD004,128,BATCH_1550,11/26/2026,155,127,205,Valid
1551,HYD002,56,BATCH_1551,01/10/2028,116,105,615,Valid
1552,HYD004,21,BATCH_1552,09/21/2027,62,141,504,Valid
1553,HYD003,159,BATCH_1553,04/07/2026,12,48,-28,Expired
1554,HYD002,15,BATCH_1554,08/30/2027,9,38,482,Valid
1555,HYD001,171,BATCH_1555,10/02/2026,84,23,150,Valid
1556,HYD001,28,BATCH_1556,06/01/2026,45,42,27,Expiring Soon
1557,HYD003,157,BATCH_1557,03/13/2026,116,192,-53,Expired
1558,HYD005,93,BATCH_1558,03/22/2027,23,197,321,Valid
1559,HYD003,83,BATCH_1559,05/06/2026,97,18,1,Expiring Soon
1560,HYD004,141,BATCH_1560,11/06/2027,74,121,550,Valid
1561,HYD002,32,BATCH_1561,03/04/2027,84,135,303,Valid
1562,HYD004,135,BATCH_1562,02/03/2027,178,54,274,Valid
1563,HYD005,15,BATCH_1563,11/17/2026,146,187,196,Valid
1564,HYD005,23,BATCH_1564,12/05/2027,185,177,579,Valid
1565,HYD005,181,BATCH_1565,01/03/2027,109,156,243,Valid
1566,HYD003,67,BATCH_1566,09/04/2026,147,160,122,Valid
1567,HYD003,34,BATCH_1567,06/11/2027,133,187,402,Valid
1568,HYD004,127,BATCH_1568,08/27/2026,156,60,114,Valid
1569,HYD003,50,BATCH_1569,12/15/2027,30,7,589,Valid
1570,HYD004,161,BATCH_1570,11/25/2026,188,54,204,Valid
1571,HYD005,107,BATCH_1571,12/03/2027,11,86,577,Valid
1572,HYD003,144,BATCH_1572,06/09/2026,2,164,35,Valid
1573,HYD002,177,BATCH_1573,07/08/2027,65,18,429,Valid
1574,HYD003,77,BATCH_1574,10/25/2026,140,83,173,Valid
1575,HYD001,30,BATCH_1575,02/18/2027,87,102,289,Valid
1576,HYD005,158,BATCH_1576,07/23/2027,44,50,444,Valid
1577,HYD003,87,BATCH_1577,09/25/2027,121,10,508,Valid
1578,HYD002,124,BATCH_1578,10/24/2026,160,118,172,Valid
1579,HYD005,86,BATCH_1579,08/22/2026,200,106,109,Valid
1580,HYD001,134,BATCH_1580,02/17/2026,144,186,-77,Expired
1581,HYD003,143,BATCH_1581,12/25/2027,53,148,599,Valid
1582,HYD003,91,BATCH_1582,12/31/2027,38,72,605,Valid
1583,HYD001,87,BATCH_1583,01/30/2028,160,137,635,Valid
1584,HYD002,147,BATCH_1584,09/15/2026,47,153,133,Valid
1585,HYD001,193,BATCH_1585,04/23/2028,180,81,719,Valid
1586,HYD001,70,BATCH_1586,06/24/2026,22,128,50,Valid
1587,HYD002,96,BATCH_1587,01/06/2027,77,56,246,Valid
1588,HYD005,78,BATCH_1588,11/26/2026,28,96,205,Valid
1589,HYD001,200,BATCH_1589,10/16/2027,23,114,529,Valid
1590,HYD005,7,BATCH_1590,07/06/2027,128,40,427,Valid
1591,HYD002,88,BATCH_1591,11/03/2027,187,135,547,Valid
1592,HYD003,199,BATCH_1592,10/20/2027,36,197,533,Valid
1593,HYD001,133,BATCH_1593,02/07/2027,52,186,278,Valid
1594,HYD001,118,BATCH_1594,04/26/2027,182,134,356,Valid
1595,HYD001,2,BATCH_1595,07/30/2026,11,176,86,Valid
1596,HYD005,23,BATCH_1596,07/06/2027,119,12,427,Valid
1597,HYD001,134,BATCH_1597,08/11/2027,5,148,463,Valid
1598,HYD003,164,BATCH_1598,06/29/2027,82,52,420,Valid
1599,HYD002,74,BATCH_1599,03/18/2028,136,82,683,Valid
1600,HYD004,172,BATCH_1600,09/16/2027,69,39,499,Valid
1601,HYD002,71,BATCH_1601,10/10/2027,3,160,523,Valid
1602,HYD005,132,BATCH_1602,10/09/2026,52,139,157,Valid
1603,HYD003,141,BATCH_1603,07/01/2026,69,37,57,Valid
1604,HYD003,147,BATCH_1604,02/05/2026,43,19,-89,Expired
1605,HYD003,157,BATCH_1605,07/11/2027,138,114,432,Valid
1606,HYD001,34,BATCH_1606,06/23/2027,120,173,414,Valid
1607,HYD001,28,BATCH_1607,01/14/2027,13,23,254,Valid
1608,HYD004,101,BATCH_1608,04/19/2027,180,153,349,Valid
1609,HYD005,162,BATCH_1609,03/11/2027,157,92,310,Valid
1610,HYD003,86,BATCH_1610,02/22/2027,182,195,293,Valid
1611,HYD005,21,BATCH_1611,12/20/2027,145,34,594,Valid
1612,HYD001,179,BATCH_1612,02/22/2027,24,117,293,Valid
1613,HYD003,176,BATCH_1613,01/23/2027,120,60,263,Valid
1614,HYD002,37,BATCH_1614,11/30/2027,93,101,574,Valid
1615,HYD002,180,BATCH_1615,04/17/2028,83,117,713,Valid
1616,HYD004,8,BATCH_1616,05/05/2027,121,29,365,Valid
1617,HYD003,123,BATCH_1617,01/05/2028,43,73,610,Valid
1618,HYD003,155,BATCH_1618,03/01/2026,130,27,-65,Expired
1619,HYD004,183,BATCH_1619,05/12/2027,83,143,372,Valid
1620,HYD001,78,BATCH_1620,09/23/2027,118,103,506,Valid
1621,HYD005,106,BATCH_1621,02/05/2026,158,63,-89,Expired
1622,HYD005,41,BATCH_1622,07/05/2026,98,17,61,Valid
1623,HYD003,54,BATCH_1623,02/04/2027,200,112,275,Valid
1624,HYD005,88,BATCH_1624,01/24/2028,44,170,629,Valid
1625,HYD001,190,BATCH_1625,03/27/2028,29,152,692,Valid
1626,HYD005,119,BATCH_1626,07/07/2026,142,25,63,Valid
1627,HYD004,46,BATCH_1627,11/25/2026,103,18,204,Valid
1628,HYD005,28,BATCH_1628,10/13/2027,83,127,526,Valid
1629,HYD001,24,BATCH_1629,10/03/2027,35,149,516,Valid
1630,HYD001,194,BATCH_1630,08/27/2027,169,39,479,Valid
1631,HYD004,137,BATCH_1631,04/25/2028,99,158,721,Valid
1632,HYD005,115,BATCH_1632,05/07/2027,52,175,367,Valid
1633,HYD003,77,BATCH_1633,07/02/2026,111,184,58,Valid
1634,HYD003,23,BATCH_1634,06/26/2026,156,131,52,Valid
1635,HYD004,33,BATCH_1635,08/07/2026,15,95,94,Valid
1636,HYD005,14,BATCH_1636,07/17/2026,180,144,73,Valid
1637,HYD003,29,BATCH_1637,04/16/2026,7,61,-19,Expired
1638,HYD004,180,BATCH_1638,12/23/2026,160,82,232,Valid
1639,HYD004,104,BATCH_1639,11/05/2027,111,140,549,Valid
1640,HYD002,170,BATCH_1640,09/24/2027,121,36,507,Valid
1641,HYD002,143,BATCH_1641,04/21/2027,92,107,351,Valid
1642,HYD002,74,BATCH_1642,08/06/2027,34,3,458,Valid
1643,HYD001,166,BATCH_1643,04/20/2027,36,185,350,Valid
1644,HYD004,169,BATCH_1644,07/07/2027,34,22,428,Valid
1645,HYD002,165,BATCH_1645,02/07/2026,116,179,-87,Expired
1646,HYD005,109,BATCH_1646,04/05/2026,116,131,-30,Expired
1647,HYD004,142,BATCH_1647,06/09/2027,98,91,400,Valid
1648,HYD002,48,BATCH_1648,05/07/2026,154,2,2,Expiring Soon
1649,HYD005,128,BATCH_1649,07/02/2027,182,129,423,Valid
1650,HYD003,106,BATCH_1650,12/29/2027,8,10,603,Valid
1651,HYD005,124,BATCH_1651,11/21/2026,28,149,200,Valid
1652,HYD004,177,BATCH_1652,07/10/2027,36,187,431,Valid
1653,HYD005,193,BATCH_1653,05/30/2026,119,133,25,Expiring Soon
1654,HYD001,134,BATCH_1654,10/14/2026,62,121,162,Valid
1655,HYD001,176,BATCH_1655,10/13/2027,156,14,526,Valid
1656,HYD003,137,BATCH_1656,03/12/2028,120,117,677,Valid
1657,HYD005,121,BATCH_1657,07/20/2027,107,91,441,Valid
1658,HYD003,75,BATCH_1658,07/22/2027,9,178,443,Valid
1659,HYD005,192,BATCH_1659,04/02/2027,186,145,332,Valid
1660,HYD003,16,BATCH_1660,09/01/2027,148,44,484,Valid
1661,HYD005,14,BATCH_1661,04/08/2026,188,160,-27,Expired
1662,HYD001,74,BATCH_1662,11/02/2027,21,33,546,Valid
1663,HYD005,20,BATCH_1663,01/06/2028,64,34,611,Valid
1664,HYD005,72,BATCH_1664,08/10/2026,65,4,97,Valid
1665,HYD001,155,BATCH_1665,11/07/2027,151,190,551,Valid
1666,HYD002,169,BATCH_1666,02/26/2026,94,45,-68,Expired
1667,HYD003,180,BATCH_1667,10/08/2027,124,47,521,Valid
1668,HYD005,9,BATCH_1668,03/16/2026,21,38,-50,Expired
1669,HYD005,40,BATCH_1669,09/14/2026,192,106,132,Valid
1670,HYD004,61,BATCH_1670,02/13/2027,185,164,284,Valid
1671,HYD002,54,BATCH_1671,10/16/2026,13,165,164,Valid
1672,HYD003,194,BATCH_1672,06/12/2026,13,43,38,Valid
1673,HYD004,103,BATCH_1673,02/02/2027,77,122,273,Valid
1674,HYD005,60,BATCH_1674,03/01/2026,174,181,-65,Expired
1675,HYD004,122,BATCH_1675,02/27/2026,37,136,-67,Expired
1676,HYD004,4,BATCH_1676,03/14/2027,114,98,313,Valid
1677,HYD003,136,BATCH_1677,07/26/2026,24,137,82,Valid
1678,HYD003,111,BATCH_1678,01/22/2027,85,70,262,Valid
1679,HYD003,26,BATCH_1679,06/04/2026,167,150,30,Expiring Soon
1680,HYD004,119,BATCH_1680,05/14/2026,187,173,9,Expiring Soon
1681,HYD005,198,BATCH_1681,05/29/2026,133,87,24,Expiring Soon
1682,HYD002,81,BATCH_1682,05/10/2026,172,3,5,Expiring Soon
1683,HYD001,4,BATCH_1683,05/27/2026,25,135,22,Expiring Soon
1684,HYD001,176,BATCH_1684,07/14/2026,89,57,70,Valid
1685,HYD003,65,BATCH_1685,02/12/2028,8,7,648,Valid
1686,HYD005,24,BATCH_1686,12/11/2027,152,169,585,Valid
1687,HYD002,154,BATCH_1687,08/27/2027,181,31,479,Valid
1688,HYD001,155,BATCH_1688,02/23/2027,96,169,294,Valid
1689,HYD005,48,BATCH_1689,04/06/2026,178,48,-29,Expired
1690,HYD003,76,BATCH_1690,06/26/2027,169,20,417,Valid
1691,HYD004,71,BATCH_1691,04/12/2026,177,171,-23,Expired
1692,HYD003,66,BATCH_1692,04/07/2027,199,19,337,Valid
1693,HYD003,199,BATCH_1693,05/20/2026,97,100,15,Expiring Soon
1694,HYD003,16,BATCH_1694,09/17/2027,67,46,500,Valid
1695,HYD004,18,BATCH_1695,06/13/2027,51,157,404,Valid
1696,HYD004,46,BATCH_1696,12/20/2026,27,37,229,Valid
1697,HYD005,197,BATCH_1697,04/14/2026,55,158,-21,Expired
1698,HYD001,114,BATCH_1698,10/01/2027,26,9,514,Valid
1699,HYD001,19,BATCH_1699,01/05/2028,198,115,610,Valid
1700,HYD001,128,BATCH_1700,01/03/2028,167,164,608,Valid
1701,HYD001,10,BATCH_1701,07/22/2026,68,39,78,Valid
1702,HYD003,101,BATCH_1702,09/30/2027,131,182,513,Valid
1703,HYD004,123,BATCH_1703,08/14/2027,103,187,466,Valid
1704,HYD001,139,BATCH_1704,12/18/2026,0,99,227,Valid
1705,HYD004,32,BATCH_1705,10/16/2027,85,175,529,Valid
1706,HYD003,103,BATCH_1706,01/04/2028,161,166,609,Valid
1707,HYD001,94,BATCH_1707,08/07/2027,87,21,459,Valid
1708,HYD004,195,BATCH_1708,04/19/2028,165,52,715,Valid
1709,HYD002,142,BATCH_1709,04/20/2028,98,170,716,Valid
1710,HYD002,77,BATCH_1710,10/22/2026,27,162,170,Valid
1711,HYD003,125,BATCH_1711,03/18/2027,161,113,317,Valid
1712,HYD002,36,BATCH_1712,04/02/2028,49,7,698,Valid
1713,HYD005,62,BATCH_1713,09/27/2026,99,17,145,Valid
1714,HYD005,165,BATCH_1714,02/26/2027,127,137,297,Valid
1715,HYD004,5,BATCH_1715,11/02/2026,86,15,181,Valid
1716,HYD003,185,BATCH_1716,09/20/2027,103,31,503,Valid
1717,HYD002,168,BATCH_1717,01/07/2027,117,174,247,Valid
1718,HYD005,39,BATCH_1718,07/17/2027,18,10,438,Valid
1719,HYD002,126,BATCH_1719,02/19/2027,120,159,290,Valid
1720,HYD001,63,BATCH_1720,06/23/2026,3,45,49,Valid
1721,HYD001,79,BATCH_1721,03/04/2028,116,157,669,Valid
1722,HYD002,152,BATCH_1722,03/07/2026,27,30,-59,Expired
1723,HYD004,153,BATCH_1723,01/15/2028,16,52,620,Valid
1724,HYD004,87,BATCH_1724,03/24/2028,83,31,689,Valid
1725,HYD005,140,BATCH_1725,08/22/2026,82,55,109,Valid
1726,HYD001,152,BATCH_1726,12/02/2027,85,17,576,Valid
1727,HYD001,71,BATCH_1727,11/27/2027,193,107,571,Valid
1728,HYD002,179,BATCH_1728,03/04/2027,141,43,303,Valid
1729,HYD004,63,BATCH_1729,02/08/2026,34,26,-86,Expired
1730,HYD005,97,BATCH_1730,11/20/2027,4,125,564,Valid
1731,HYD001,2,BATCH_1731,02/20/2026,45,23,-74,Expired
1732,HYD005,73,BATCH_1732,12/11/2026,177,198,220,Valid
1733,HYD004,178,BATCH_1733,04/16/2026,52,37,-19,Expired
1734,HYD003,134,BATCH_1734,05/06/2026,105,62,1,Expiring Soon
1735,HYD002,157,BATCH_1735,02/24/2028,152,47,660,Valid
1736,HYD004,157,BATCH_1736,03/09/2027,160,78,308,Valid
1737,HYD003,108,BATCH_1737,01/16/2028,142,61,621,Valid
1738,HYD002,31,BATCH_1738,09/20/2026,24,159,138,Valid
1739,HYD003,195,BATCH_1739,08/28/2026,56,119,115,Valid
1740,HYD002,71,BATCH_1740,03/18/2028,49,29,683,Valid
1741,HYD002,176,BATCH_1741,06/03/2026,127,46,29,Expiring Soon
1742,HYD002,172,BATCH_1742,04/16/2027,13,166,346,Valid
1743,HYD003,73,BATCH_1743,09/30/2026,111,65,148,Valid
1744,HYD003,158,BATCH_1744,05/15/2026,11,27,10,Expiring Soon
1745,HYD001,138,BATCH_1745,08/03/2027,40,8,455,Valid
1746,HYD004,132,BATCH_1746,07/18/2027,18,61,439,Valid
1747,HYD004,152,BATCH_1747,04/17/2026,107,51,-18,Expired
1748,HYD003,59,BATCH_1748,12/18/2027,83,59,592,Valid
1749,HYD001,61,BATCH_1749,02/22/2028,51,97,658,Valid
1750,HYD002,19,BATCH_1750,08/23/2026,149,125,110,Valid
1751,HYD001,112,BATCH_1751,03/15/2028,55,157,680,Valid
1752,HYD004,46,BATCH_1752,03/05/2028,95,35,670,Valid
1753,HYD004,185,BATCH_1753,02/04/2027,161,92,275,Valid
1754,HYD003,52,BATCH_1754,09/13/2027,32,9,496,Valid
1755,HYD005,16,BATCH_1755,02/28/2027,34,29,299,Valid
1756,HYD004,118,BATCH_1756,04/08/2026,43,195,-27,Expired
1757,HYD003,57,BATCH_1757,02/23/2027,154,41,294,Valid
1758,HYD005,44,BATCH_1758,12/16/2027,22,106,590,Valid
1759,HYD005,126,BATCH_1759,02/10/2026,151,122,-84,Expired
1760,HYD004,72,BATCH_1760,04/30/2026,186,110,-5,Expired
1761,HYD002,64,BATCH_1761,04/27/2028,111,149,723,Valid
1762,HYD002,152,BATCH_1762,05/25/2027,146,2,385,Valid
1763,HYD004,12,BATCH_1763,10/04/2026,120,188,152,Valid
1764,HYD005,9,BATCH_1764,02/13/2028,135,101,649,Valid
1765,HYD004,179,BATCH_1765,11/05/2026,115,127,184,Valid
1766,HYD002,22,BATCH_1766,06/13/2027,177,188,404,Valid
1767,HYD004,56,BATCH_1767,12/17/2027,91,76,591,Valid
1768,HYD002,166,BATCH_1768,06/13/2026,4,123,39,Valid
1769,HYD003,42,BATCH_1769,12/05/2027,146,192,579,Valid
1770,HYD005,7,BATCH_1770,07/22/2027,118,198,443,Valid
1771,HYD002,181,BATCH_1771,02/19/2028,47,95,655,Valid
1772,HYD004,181,BATCH_1772,05/03/2026,160,19,-2,Expired
1773,HYD004,177,BATCH_1773,08/21/2027,135,9,473,Valid
1774,HYD003,110,BATCH_1774,08/26/2026,178,157,113,Valid
1775,HYD005,148,BATCH_1775,04/09/2028,175,21,705,Valid
1776,HYD005,86,BATCH_1776,03/27/2027,131,173,326,Valid
1777,HYD003,14,BATCH_1777,02/07/2028,98,94,643,Valid
1778,HYD004,159,BATCH_1778,10/07/2027,93,94,520,Valid
1779,HYD002,166,BATCH_1779,11/05/2026,143,182,184,Valid
1780,HYD002,36,BATCH_1780,09/01/2027,61,139,484,Valid
1781,HYD001,167,BATCH_1781,11/29/2027,188,193,573,Valid
1782,HYD005,180,BATCH_1782,05/17/2026,192,191,12,Expiring Soon
1783,HYD002,83,BATCH_1783,04/03/2027,68,129,333,Valid
1784,HYD004,71,BATCH_1784,05/09/2027,16,96,369,Valid
1785,HYD003,116,BATCH_1785,08/04/2027,128,135,456,Valid
1786,HYD001,121,BATCH_1786,01/07/2027,173,137,247,Valid
1787,HYD003,116,BATCH_1787,05/03/2026,172,178,-2,Expired
1788,HYD001,49,BATCH_1788,04/15/2026,22,21,-20,Expired
1789,HYD004,46,BATCH_1789,03/24/2028,19,28,689,Valid
1790,HYD002,71,BATCH_1790,09/22/2027,178,38,505,Valid
1791,HYD004,39,BATCH_1791,10/30/2027,133,161,543,Valid
1792,HYD001,76,BATCH_1792,05/19/2026,174,139,14,Expiring Soon
1793,HYD002,122,BATCH_1793,12/26/2026,107,114,235,Valid
