SupplierID,Supplier_Name,QualityRating,LeadTimeDays
6581,Cipla Distribution,4.18,4
6582,Mankind Pharma Pharma Dist,3.13,8
6583,Biocon Wholesale,4.15,3
6584,Abbott India Supply Chain,4.48,4
6585,Zydus Pharma Dist,3.8,7
6586,Mankind Pharma Pharma Dist,3.13,8
6587,Novartis India Distribution,4.49,5
6588,Torrent Pharma Medical Supplies,4.78,5
6589,Piramal Supply Chain,4.03,6
6590,Lupin Pharma Dist,4.31,3
6591,Abbott India Supply Chain,4.48,4
6592,Piramal Wholesale,4.67,6
6593,Novartis India Supply Chain,4.65,1
6594,Mankind Pharma Distribution,3.68,10
6595,Glenmark Supply Chain,3.32,15
6596,Mankind Pharma Pharma Dist,3.13,8
6597,Pfizer India Distribution,4.96,1
6598,Zydus Medical Supplies,3.87,10
6599,Zydus Wholesale,4.23,9
6600,Wockhardt Supply Chain,2.89,14
6601,Abbott India Pharma Dist,4.57,5
6602,Alkem Labs Supply Chain,2.32,17
6603,MedPlus Supply Medical Supplies,3.22,4
6604,Aurobindo Distribution,3.35,6
6605,Zydus Supply Chain,4.37,7
6606,Cipla Supply Chain,4.36,1
6607,Alkem Labs Medical Supplies,2.5,17
6608,Alkem Labs Pharma Dist,2.4,15
6609,Wockhardt Wholesale,2.81,19
6610,Pfizer India Distribution,4.96,1
6611,Cipla Distribution,4.18,4
6612,Pfizer India Distribution,4.96,1
6613,Cipla Wholesale,4.05,5
6614,Glenmark Supply Chain,3.32,15
6615,Apollo Pharma Distribution,2.68,13
6616,Mankind Pharma Distribution,3.68,10
6617,Abbott India Medical Supplies,4.43,9
6618,MedPlus Supply Medical Supplies,3.22,4
6619,Zydus Medical Supplies,3.87,10
6620,Piramal Supply Chain,4.03,6
6621,Alkem Labs Wholesale,2.57,18
6622,Abbott India Supply Chain,4.48,4
6623,Lupin Medical Supplies,3.77,6
6624,Pfizer India Supply Chain,4.53,3
6625,Lupin Supply Chain,4.1,3
6626,Torrent Pharma Pharma Dist,4.96,5
6627,Zydus Distribution,3.95,9
6628,Cadila Health Distribution,3.21,8
6629,Mankind Pharma Medical Supplies,3.59,6
6630,Glenmark Pharma Dist,3.25,11
6631,Zydus Distribution,3.95,9
6632,Cipla Distribution,4.18,4
6633,IPCA Labs Medical Supplies,3.03,13
6634,MedPlus Supply Pharma Dist,2.55,9
6635,Cipla Distribution,4.18,4
6636,Zydus Medical Supplies,3.87,10
6637,IPCA Labs Medical Supplies,3.03,13
6638,Dr Reddy's Wholesale,3.61,7
6639,Cadila Health Distribution,3.21,8
6640,MedPlus Supply Medical Supplies,3.22,4
6641,Sun Pharma Pharma Dist,4.54,2
6642,Novartis India Wholesale,4.38,4
6643,Novartis India Supply Chain,4.65,1
6644,Mankind Pharma Wholesale,3.38,12
6645,Lupin Wholesale,4.15,2
6646,Lupin Pharma Dist,4.31,3
6647,Biocon Wholesale,4.15,3
6648,Abbott India Pharma Dist,4.57,5
6649,Apollo Pharma Medical Supplies,2.89,12
6650,Biocon Supply Chain,4.75,2
6651,Sun Pharma Distribution,4.72,2
6652,Novartis India Medical Supplies,4.61,1
6653,Mankind Pharma Medical Supplies,3.59,6
6654,Zydus Medical Supplies,3.87,10
6655,Alkem Labs Wholesale,2.57,18
6656,Novartis India Pharma Dist,4.64,4
6657,Abbott India Wholesale,4.5,6
6658,Lupin Distribution,3.95,9
6659,Novartis India Pharma Dist,4.64,4
6660,Pfizer India Pharma Dist,4.74,4
6661,Lupin Wholesale,4.15,2
6662,Mankind Pharma Pharma Dist,3.13,8
6663,Wockhardt Pharma Dist,2.84,16
6664,Mankind Pharma Medical Supplies,3.59,6
6665,Lupin Distribution,3.95,9
6666,Aurobindo Wholesale,4.17,7
6667,IPCA Labs Pharma Dist,2.96,14
6668,Sun Pharma Distribution,4.72,2
6669,Zydus Supply Chain,4.37,7
6670,Lupin Wholesale,4.15,2
6671,Novartis India Supply Chain,4.65,1
6672,Apollo Pharma Wholesale,2.78,16
6673,Piramal Medical Supplies,3.9,7
6674,Aurobindo Medical Supplies,3.76,6
6675,Lupin Pharma Dist,4.31,3
6676,Apollo Pharma Wholesale,2.78,16
6677,Abbott India Wholesale,4.5,6
6678,Zydus Medical Supplies,3.87,10
6679,Cipla Distribution,4.18,4
6680,Mankind Pharma Distribution,3.68,10
6681,Cadila Health Medical Supplies,3.8,5
6682,Novartis India Distribution,4.49,5
6683,Alkem Labs Pharma Dist,2.4,15
6684,MedPlus Supply Wholesale,3.22,7
6685,Apollo Pharma Distribution,2.68,13
6686,Cipla Medical Supplies,4.07,2
6687,Torrent Pharma Medical Supplies,4.78,5
6688,Lupin Pharma Dist,4.31,3
6689,Glenmark Medical Supplies,3.59,12
6690,Abbott India Pharma Dist,4.57,5
6691,IPCA Labs Pharma Dist,2.96,14
6692,Pfizer India Medical Supplies,4.59,1
6693,Dr Reddy's Medical Supplies,3.75,6
6694,Sun Pharma Wholesale,4.99,4
6695,Biocon Pharma Dist,4.55,9
6696,MedPlus Supply Medical Supplies,3.22,4
6697,Cipla Wholesale,4.05,5
6698,Cipla Wholesale,4.05,5
6699,Torrent Pharma Distribution,4.78,3
6700,Sun Pharma Wholesale,4.99,4
6701,Wockhardt Distribution,2.36,17
6702,Lupin Distribution,3.95,9
6703,Dr Reddy's Medical Supplies,3.75,6
6704,Novartis India Wholesale,4.38,4
6705,Aurobindo Supply Chain,3.61,5
6706,Cadila Health Wholesale,3.4,7
6707,Sun Pharma Medical Supplies,4.48,4
6708,Lupin Medical Supplies,3.77,6
6709,Piramal Wholesale,4.67,6
6710,Lupin Pharma Dist,4.31,3
6711,Sun Pharma Supply Chain,4.76,6
6712,Pfizer India Pharma Dist,4.74,4
6713,Dr Reddy's Pharma Dist,3.76,7
6714,Sun Pharma Wholesale,4.99,4
6715,Zydus Supply Chain,4.37,7
6716,IPCA Labs Wholesale,2.59,10
6717,Biocon Distribution,4.6,3
6718,Pfizer India Medical Supplies,4.59,1
6719,Cipla Pharma Dist,3.87,3
6720,Cadila Health Supply Chain,3.33,8
6721,Biocon Pharma Dist,4.55,9
6722,Cipla Wholesale,4.05,5
6723,Pfizer India Wholesale,4.92,2
6724,Dr Reddy's Distribution,4.27,6
6725,Novartis India Wholesale,4.38,4
6726,Zydus Supply Chain,4.37,7
6727,Dr Reddy's Pharma Dist,3.76,7
6728,MedPlus Supply Distribution,3.29,11
6729,Dr Reddy's Pharma Dist,3.76,7
6730,Dr Reddy's Supply Chain,3.92,4
6731,MedPlus Supply Supply Chain,3.19,11
6732,IPCA Labs Wholesale,2.59,10
6733,IPCA Labs Pharma Dist,2.96,14
6734,Aurobindo Supply Chain,3.61,5
6735,IPCA Labs Distribution,2.96,15
6736,Sun Pharma Supply Chain,4.76,6
6737,Glenmark Distribution,2.82,10
6738,Glenmark Medical Supplies,3.59,12
6739,Mankind Pharma Pharma Dist,3.13,8
6740,MedPlus Supply Medical Supplies,3.22,4
6741,Biocon Wholesale,4.15,3
6742,Wockhardt Medical Supplies,2.54,14
6743,Mankind Pharma Pharma Dist,3.13,8
6744,Torrent Pharma Wholesale,4.49,3
6745,Piramal Pharma Dist,4.27,4
6746,Abbott India Medical Supplies,4.43,9
6747,Aurobindo Distribution,3.35,6
6748,Cadila Health Wholesale,3.4,7
6749,Pfizer India Medical Supplies,4.59,1
6750,Abbott India Wholesale,4.5,6
6751,Apollo Pharma Distribution,2.68,13
6752,Alkem Labs Medical Supplies,2.5,17
6753,Lupin Medical Supplies,3.77,6
6754,Aurobindo Medical Supplies,3.76,6
6755,Wockhardt Distribution,2.36,17
6756,Sun Pharma Supply Chain,4.76,6
6757,Mankind Pharma Medical Supplies,3.59,6
6758,Dr Reddy's Pharma Dist,3.76,7
6759,Pfizer India Supply Chain,4.53,3
6760,Cadila Health Medical Supplies,3.8,5
6761,Cadila Health Supply Chain,3.33,8
6762,Glenmark Pharma Dist,3.25,11
6763,Novartis India Wholesale,4.38,4
6764,Wockhardt Supply Chain,2.89,14
6765,IPCA Labs Medical Supplies,3.03,13
6766,Wockhardt Wholesale,2.81,19
6767,Biocon Wholesale,4.15,3
6768,Cadila Health Wholesale,3.4,7
6769,Wockhardt Pharma Dist,2.84,16
6770,Abbott India Distribution,4.28,2
6771,Glenmark Wholesale,3.29,8
6772,Glenmark Medical Supplies,3.59,12
6773,Wockhardt Pharma Dist,2.84,16
6774,Biocon Supply Chain,4.75,2
6775,Lupin Distribution,3.95,9
6776,Abbott India Pharma Dist,4.57,5
6777,Cadila Health Pharma Dist,3.37,11
6778,Dr Reddy's Medical Supplies,3.75,6
6779,Abbott India Wholesale,4.5,6
6780,Aurobindo Medical Supplies,3.76,6
6781,Apollo Pharma Medical Supplies,2.89,12
6782,Aurobindo Medical Supplies,3.76,6
6783,Dr Reddy's Wholesale,3.61,7
6784,Alkem Labs Wholesale,2.57,18
6785,Wockhardt Pharma Dist,2.84,16
6786,Novartis India Medical Supplies,4.61,1
6787,Cipla Supply Chain,4.36,1
6788,Torrent Pharma Medical Supplies,4.78,5
6789,Wockhardt Pharma Dist,2.84,16
6790,Alkem Labs Wholesale,2.57,18
6791,Abbott India Wholesale,4.5,6
6792,Lupin Distribution,3.95,9
6793,Aurobindo Distribution,3.35,6
6794,IPCA Labs Supply Chain,2.5,13
6795,Wockhardt Supply Chain,2.89,14
6796,Pfizer India Supply Chain,4.53,3
6797,Piramal Medical Supplies,3.9,7
6798,Wockhardt Pharma Dist,2.84,16
6799,Zydus Supply Chain,4.37,7
6800,Lupin Supply Chain,4.1,3
6801,Biocon Pharma Dist,4.55,9
6802,Zydus Medical Supplies,3.87,10
6803,Piramal Supply Chain,4.03,6
6804,Cipla Supply Chain,4.36,1
6805,Torrent Pharma Supply Chain,4.53,5
6806,Cipla Medical Supplies,4.07,2
6807,Apollo Pharma Wholesale,2.78,16
6808,MedPlus Supply Distribution,3.29,11
6809,Mankind Pharma Medical Supplies,3.59,6
6810,Cipla Distribution,4.18,4
6811,Mankind Pharma Wholesale,3.38,12
6812,Lupin Pharma Dist,4.31,3
6813,Abbott India Supply Chain,4.48,4
6814,Cipla Distribution,4.18,4
6815,Torrent Pharma Wholesale,4.49,3
6816,Mankind Pharma Medical Supplies,3.59,6
6817,Aurobindo Medical Supplies,3.76,6
6818,Wockhardt Distribution,2.36,17
6819,Alkem Labs Distribution,2.52,19
6820,Mankind Pharma Wholesale,3.38,12
6821,IPCA Labs Medical Supplies,3.03,13
6822,Torrent Pharma Distribution,4.78,3
6823,Novartis India Pharma Dist,4.64,4
6824,Torrent Pharma Pharma Dist,4.96,5
6825,Sun Pharma Pharma Dist,4.54,2
6826,IPCA Labs Medical Supplies,3.03,13
6827,MedPlus Supply Pharma Dist,2.55,9
6828,Biocon Distribution,4.6,3
6829,Piramal Pharma Dist,4.27,4
6830,Aurobindo Distribution,3.35,6
6831,Abbott India Medical Supplies,4.43,9
6832,Alkem Labs Pharma Dist,2.4,15
6833,Mankind Pharma Distribution,3.68,10
6834,Aurobindo Wholesale,4.17,7
6835,Glenmark Distribution,2.82,10
6836,Pfizer India Wholesale,4.92,2
6837,Glenmark Wholesale,3.29,8
6838,IPCA Labs Supply Chain,2.5,13
6839,Aurobindo Distribution,3.35,6
6840,Lupin Medical Supplies,3.77,6
6841,Novartis India Distribution,4.49,5
6842,Abbott India Distribution,4.28,2
6843,Glenmark Wholesale,3.29,8
6844,IPCA Labs Distribution,2.96,15
6845,Cipla Wholesale,4.05,5
6846,Sun Pharma Distribution,4.72,2
6847,Torrent Pharma Wholesale,4.49,3
6848,Biocon Pharma Dist,4.55,9
6849,IPCA Labs Supply Chain,2.5,13
6850,Glenmark Distribution,2.82,10
6851,Cadila Health Pharma Dist,3.37,11
6852,Apollo Pharma Medical Supplies,2.89,12
6853,Sun Pharma Pharma Dist,4.54,2
6854,Cipla Supply Chain,4.36,1
6855,Torrent Pharma Supply Chain,4.53,5
6856,Sun Pharma Distribution,4.72,2
6857,Pfizer India Distribution,4.96,1
6858,Piramal Medical Supplies,3.9,7
6859,IPCA Labs Distribution,2.96,15
6860,Zydus Wholesale,4.23,9
6861,Abbott India Supply Chain,4.48,4
6862,Zydus Distribution,3.95,9
6863,IPCA Labs Medical Supplies,3.03,13
6864,Zydus Supply Chain,4.37,7
6865,Apollo Pharma Pharma Dist,3.0,16
6866,Alkem Labs Medical Supplies,2.5,17
6867,Biocon Pharma Dist,4.55,9
6868,Novartis India Medical Supplies,4.61,1
6869,MedPlus Supply Supply Chain,3.19,11
6870,Glenmark Wholesale,3.29,8
6871,Wockhardt Distribution,2.36,17
6872,Novartis India Wholesale,4.38,4
6873,Alkem Labs Pharma Dist,2.4,15
6874,Sun Pharma Medical Supplies,4.48,4
6875,Alkem Labs Pharma Dist,2.4,15
6876,Novartis India Distribution,4.49,5
6877,Sun Pharma Pharma Dist,4.54,2
6878,Alkem Labs Supply Chain,2.32,17
6879,Biocon Supply Chain,4.75,2
6880,Novartis India Wholesale,4.38,4
6881,Dr Reddy's Wholesale,3.61,7
6882,Biocon Pharma Dist,4.55,9
6883,Biocon Distribution,4.6,3
6884,Apollo Pharma Distribution,2.68,13
6885,Pfizer India Medical Supplies,4.59,1
6886,Lupin Supply Chain,4.1,3
6887,Mankind Pharma Wholesale,3.38,12
6888,Mankind Pharma Pharma Dist,3.13,8
6889,Wockhardt Supply Chain,2.89,14
6890,Alkem Labs Medical Supplies,2.5,17
6891,Piramal Pharma Dist,4.27,4
6892,Piramal Wholesale,4.67,6
6893,Piramal Wholesale,4.67,6
6894,Cadila Health Medical Supplies,3.8,5
6895,Torrent Pharma Supply Chain,4.53,5
6896,Dr Reddy's Medical Supplies,3.75,6
6897,Alkem Labs Medical Supplies,2.5,17
6898,MedPlus Supply Distribution,3.29,11
6899,Cipla Pharma Dist,3.87,3
6900,Piramal Wholesale,4.67,6
6901,Sun Pharma Pharma Dist,4.54,2
6902,Biocon Supply Chain,4.75,2
6903,Alkem Labs Supply Chain,2.32,17
6904,Piramal Supply Chain,4.03,6
6905,Novartis India Pharma Dist,4.64,4
6906,Abbott India Pharma Dist,4.57,5
6907,Novartis India Distribution,4.49,5
6908,Biocon Distribution,4.6,3
6909,Apollo Pharma Supply Chain,2.52,11
6910,Pfizer India Wholesale,4.92,2
6911,Dr Reddy's Pharma Dist,3.76,7
6912,Sun Pharma Distribution,4.72,2
6913,Apollo Pharma Wholesale,2.78,16
6914,Biocon Supply Chain,4.75,2
6915,Piramal Wholesale,4.67,6
6916,Piramal Pharma Dist,4.27,4
6917,Pfizer India Pharma Dist,4.74,4
6918,Novartis India Pharma Dist,4.64,4
6919,Wockhardt Supply Chain,2.89,14
6920,IPCA Labs Distribution,2.96,15
6921,Pfizer India Pharma Dist,4.74,4
6922,Apollo Pharma Distribution,2.68,13
6923,Biocon Wholesale,4.15,3
6924,Mankind Pharma Medical Supplies,3.59,6
6925,MedPlus Supply Pharma Dist,2.55,9
6926,Dr Reddy's Wholesale,3.61,7
6927,Cipla Pharma Dist,3.87,3
6928,Pfizer India Distribution,4.96,1
6929,Aurobindo Wholesale,4.17,7
6930,Sun Pharma Supply Chain,4.76,6
6931,Wockhardt Distribution,2.36,17
6932,Piramal Pharma Dist,4.27,4
6933,Abbott India Wholesale,4.5,6
6934,Glenmark Distribution,2.82,10
6935,Pfizer India Wholesale,4.92,2
6936,Pfizer India Pharma Dist,4.74,4
6937,Wockhardt Wholesale,2.81,19
6938,Wockhardt Medical Supplies,2.54,14
6939,Biocon Distribution,4.6,3
6940,Mankind Pharma Supply Chain,3.47,9
6941,Apollo Pharma Medical Supplies,2.89,12
6942,Lupin Distribution,3.95,9
6943,Alkem Labs Medical Supplies,2.5,17
6944,Zydus Pharma Dist,3.8,7
6945,Lupin Supply Chain,4.1,3
6946,Piramal Medical Supplies,3.9,7
6947,Glenmark Pharma Dist,3.25,11
6948,Sun Pharma Supply Chain,4.76,6
6949,Sun Pharma Wholesale,4.99,4
6950,Wockhardt Medical Supplies,2.54,14
6951,MedPlus Supply Wholesale,3.22,7
6952,Novartis India Pharma Dist,4.64,4
6953,Pfizer India Wholesale,4.92,2
6954,Cipla Distribution,4.18,4
6955,Wockhardt Distribution,2.36,17
6956,Abbott India Wholesale,4.5,6
6957,Cadila Health Wholesale,3.4,7
6958,Cadila Health Wholesale,3.4,7
6959,Lupin Medical Supplies,3.77,6
6960,Biocon Wholesale,4.15,3
6961,Lupin Distribution,3.95,9
6962,Aurobindo Distribution,3.35,6
6963,MedPlus Supply Supply Chain,3.19,11
6964,IPCA Labs Pharma Dist,2.96,14
6965,Cadila Health Wholesale,3.4,7
6966,Zydus Supply Chain,4.37,7
6967,Glenmark Supply Chain,3.32,15
6968,Cadila Health Distribution,3.21,8
6969,Cipla Wholesale,4.05,5
6970,Novartis India Medical Supplies,4.61,1
6971,Abbott India Distribution,4.28,2
6972,Biocon Wholesale,4.15,3
6973,Abbott India Distribution,4.28,2
6974,Mankind Pharma Supply Chain,3.47,9
6975,Apollo Pharma Wholesale,2.78,16
6976,Aurobindo Medical Supplies,3.76,6
6977,Torrent Pharma Wholesale,4.49,3
6978,MedPlus Supply Pharma Dist,2.55,9
6979,Novartis India Supply Chain,4.65,1
6980,Lupin Pharma Dist,4.31,3
6981,IPCA Labs Distribution,2.96,15
6982,Biocon Medical Supplies,4.42,3
6983,Novartis India Supply Chain,4.65,1
6984,Sun Pharma Distribution,4.72,2
6985,Abbott India Pharma Dist,4.57,5
6986,Sun Pharma Wholesale,4.99,4
6987,Sun Pharma Wholesale,4.99,4
6988,Wockhardt Supply Chain,2.89,14
6989,Torrent Pharma Supply Chain,4.53,5
6990,Zydus Pharma Dist,3.8,7
6991,Glenmark Wholesale,3.29,8
6992,Apollo Pharma Supply Chain,2.52,11
6993,Apollo Pharma Pharma Dist,3.0,16
6994,Torrent Pharma Pharma Dist,4.96,5
6995,Aurobindo Medical Supplies,3.76,6
6996,Novartis India Medical Supplies,4.61,1
6997,Glenmark Medical Supplies,3.59,12
6998,Cadila Health Medical Supplies,3.8,5
6999,Biocon Supply Chain,4.75,2
7000,Piramal Medical Supplies,3.9,7
7001,Apollo Pharma Wholesale,2.78,16
7002,Abbott India Supply Chain,4.48,4
7003,Abbott India Pharma Dist,4.57,5
7004,Glenmark Distribution,2.82,10
7005,Dr Reddy's Pharma Dist,3.76,7
7006,Glenmark Distribution,2.82,10
7007,Lupin Pharma Dist,4.31,3
7008,Aurobindo Wholesale,4.17,7
7009,Piramal Supply Chain,4.03,6
7010,Zydus Pharma Dist,3.8,7
7011,MedPlus Supply Wholesale,3.22,7
7012,Biocon Distribution,4.6,3
7013,Zydus Supply Chain,4.37,7
7014,Wockhardt Distribution,2.36,17
7015,Piramal Wholesale,4.67,6
7016,Lupin Pharma Dist,4.31,3
7017,Mankind Pharma Pharma Dist,3.13,8
7018,Aurobindo Wholesale,4.17,7
7019,Torrent Pharma Medical Supplies,4.78,5
7020,Novartis India Pharma Dist,4.64,4
7021,Glenmark Pharma Dist,3.25,11
7022,Cadila Health Pharma Dist,3.37,11
7023,Cadila Health Supply Chain,3.33,8
7024,IPCA Labs Distribution,2.96,15
7025,Lupin Pharma Dist,4.31,3
7026,Cipla Supply Chain,4.36,1
7027,MedPlus Supply Medical Supplies,3.22,4
7028,Cadila Health Medical Supplies,3.8,5
7029,Abbott India Distribution,4.28,2
7030,Biocon Medical Supplies,4.42,3
7031,Cadila Health Pharma Dist,3.37,11
7032,Alkem Labs Wholesale,2.57,18
7033,Aurobindo Supply Chain,3.61,5
7034,Torrent Pharma Wholesale,4.49,3
7035,Mankind Pharma Distribution,3.68,10
7036,Abbott India Medical Supplies,4.43,9
7037,Piramal Pharma Dist,4.27,4
7038,Cipla Wholesale,4.05,5
7039,Alkem Labs Supply Chain,2.32,17
7040,Piramal Distribution,4.26,6
7041,Zydus Supply Chain,4.37,7
7042,Aurobindo Distribution,3.35,6
7043,Glenmark Distribution,2.82,10
7044,Aurobindo Distribution,3.35,6
7045,Cadila Health Medical Supplies,3.8,5
7046,Lupin Medical Supplies,3.77,6
7047,Abbott India Pharma Dist,4.57,5
7048,Torrent Pharma Supply Chain,4.53,5
7049,MedPlus Supply Pharma Dist,2.55,9
7050,IPCA Labs Supply Chain,2.5,13
7051,Biocon Medical Supplies,4.42,3
7052,Aurobindo Wholesale,4.17,7
7053,Mankind Pharma Wholesale,3.38,12
7054,Alkem Labs Supply Chain,2.32,17
7055,IPCA Labs Distribution,2.96,15
7056,Wockhardt Pharma Dist,2.84,16
7057,Abbott India Distribution,4.28,2
7058,Biocon Pharma Dist,4.55,9
7059,Glenmark Supply Chain,3.32,15
7060,Aurobindo Medical Supplies,3.76,6
7061,Glenmark Medical Supplies,3.59,12
7062,Novartis India Wholesale,4.38,4
7063,Biocon Supply Chain,4.75,2
7064,Torrent Pharma Medical Supplies,4.78,5
7065,Pfizer India Pharma Dist,4.74,4
7066,Mankind Pharma Supply Chain,3.47,9
7067,IPCA Labs Medical Supplies,3.03,13
7068,Wockhardt Wholesale,2.81,19
7069,Torrent Pharma Wholesale,4.49,3
7070,Zydus Distribution,3.95,9
7071,Zydus Supply Chain,4.37,7
7072,Novartis India Pharma Dist,4.64,4
7073,Biocon Medical Supplies,4.42,3
7074,Apollo Pharma Distribution,2.68,13
7075,Torrent Pharma Medical Supplies,4.78,5
7076,Lupin Pharma Dist,4.31,3
7077,Lupin Supply Chain,4.1,3
7078,MedPlus Supply Pharma Dist,2.55,9
7079,Dr Reddy's Wholesale,3.61,7
7080,Abbott India Supply Chain,4.48,4
7081,Abbott India Wholesale,4.5,6
7082,Piramal Wholesale,4.67,6
7083,Glenmark Distribution,2.82,10
7084,Mankind Pharma Supply Chain,3.47,9
7085,Cadila Health Supply Chain,3.33,8
7086,Glenmark Distribution,2.82,10
7087,Lupin Wholesale,4.15,2
7088,Glenmark Supply Chain,3.32,15
7089,Zydus Wholesale,4.23,9
7090,Novartis India Pharma Dist,4.64,4
7091,Apollo Pharma Medical Supplies,2.89,12
7092,Sun Pharma Distribution,4.72,2
7093,Aurobindo Supply Chain,3.61,5
7094,Wockhardt Medical Supplies,2.54,14
7095,Pfizer India Pharma Dist,4.74,4
7096,Cadila Health Medical Supplies,3.8,5
7097,MedPlus Supply Supply Chain,3.19,11
7098,Biocon Medical Supplies,4.42,3
7099,Aurobindo Distribution,3.35,6
7100,Sun Pharma Distribution,4.72,2
7101,Pfizer India Distribution,4.96,1
7102,Mankind Pharma Distribution,3.68,10
7103,Aurobindo Pharma Dist,3.66,7
7104,Lupin Distribution,3.95,9
7105,Biocon Distribution,4.6,3
7106,Aurobindo Wholesale,4.17,7
7107,MedPlus Supply Medical Supplies,3.22,4
7108,Torrent Pharma Distribution,4.78,3
7109,Piramal Medical Supplies,3.9,7
7110,Pfizer India Supply Chain,4.53,3
7111,Biocon Medical Supplies,4.42,3
7112,Novartis India Medical Supplies,4.61,1
7113,IPCA Labs Wholesale,2.59,10
7114,Biocon Wholesale,4.15,3
7115,Zydus Pharma Dist,3.8,7
7116,Lupin Supply Chain,4.1,3
7117,Glenmark Wholesale,3.29,8
7118,Mankind Pharma Pharma Dist,3.13,8
7119,Cipla Supply Chain,4.36,1
7120,Zydus Wholesale,4.23,9
7121,Aurobindo Pharma Dist,3.66,7
7122,IPCA Labs Distribution,2.96,15
7123,Piramal Wholesale,4.67,6
7124,Apollo Pharma Wholesale,2.78,16
7125,Alkem Labs Distribution,2.52,19
7126,Cadila Health Pharma Dist,3.37,11
7127,Piramal Pharma Dist,4.27,4
7128,Piramal Pharma Dist,4.27,4
7129,Lupin Distribution,3.95,9
7130,IPCA Labs Distribution,2.96,15
7131,Novartis India Distribution,4.49,5
7132,Lupin Wholesale,4.15,2
7133,Sun Pharma Supply Chain,4.76,6
7134,Cipla Medical Supplies,4.07,2
7135,Alkem Labs Medical Supplies,2.5,17
7136,Wockhardt Distribution,2.36,17
7137,Dr Reddy's Supply Chain,3.92,4
7138,Cadila Health Medical Supplies,3.8,5
7139,Mankind Pharma Supply Chain,3.47,9
7140,Apollo Pharma Supply Chain,2.52,11
7141,Wockhardt Wholesale,2.81,19
7142,Sun Pharma Distribution,4.72,2
7143,Aurobindo Wholesale,4.17,7
7144,Glenmark Pharma Dist,3.25,11
7145,Cadila Health Medical Supplies,3.8,5
7146,Wockhardt Pharma Dist,2.84,16
7147,Lupin Pharma Dist,4.31,3
7148,Cipla Distribution,4.18,4
7149,Zydus Medical Supplies,3.87,10
7150,Novartis India Supply Chain,4.65,1
7151,Mankind Pharma Pharma Dist,3.13,8
7152,Mankind Pharma Pharma Dist,3.13,8
7153,Torrent Pharma Distribution,4.78,3
7154,Piramal Supply Chain,4.03,6
7155,Cipla Supply Chain,4.36,1
7156,Piramal Wholesale,4.67,6
7157,Zydus Wholesale,4.23,9
7158,Torrent Pharma Supply Chain,4.53,5
7159,Torrent Pharma Distribution,4.78,3
7160,Novartis India Supply Chain,4.65,1
7161,Piramal Wholesale,4.67,6
7162,MedPlus Supply Distribution,3.29,11
7163,Aurobindo Medical Supplies,3.76,6
7164,Biocon Wholesale,4.15,3
7165,Pfizer India Distribution,4.96,1
7166,Glenmark Supply Chain,3.32,15
7167,Cadila Health Wholesale,3.4,7
7168,Biocon Distribution,4.6,3
7169,Sun Pharma Supply Chain,4.76,6
7170,Aurobindo Medical Supplies,3.76,6
7171,Novartis India Supply Chain,4.65,1
7172,Piramal Medical Supplies,3.9,7
7173,Abbott India Supply Chain,4.48,4
7174,MedPlus Supply Pharma Dist,2.55,9
7175,Piramal Medical Supplies,3.9,7
7176,Piramal Pharma Dist,4.27,4
7177,Torrent Pharma Wholesale,4.49,3
7178,Torrent Pharma Distribution,4.78,3
7179,Apollo Pharma Medical Supplies,2.89,12
7180,Piramal Wholesale,4.67,6
7181,Cadila Health Supply Chain,3.33,8
7182,Abbott India Supply Chain,4.48,4
7183,Torrent Pharma Wholesale,4.49,3
7184,Apollo Pharma Wholesale,2.78,16
7185,Novartis India Supply Chain,4.65,1
7186,Zydus Distribution,3.95,9
7187,Zydus Distribution,3.95,9
7188,Mankind Pharma Pharma Dist,3.13,8
7189,IPCA Labs Distribution,2.96,15
7190,Sun Pharma Pharma Dist,4.54,2
